"row"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	AgingCluster
CYP1A1	810.959422605457	6.08654602836536	0.200781977576984	30.3142049989605	7.44977183343281e-202	4.93411933567952e-199	2
CXCL3	4330.69347224703	3.0526345124637	0.101351849809212	30.1191790599786	2.71802922709705e-199	1.72193060295788e-196	0
CXCL10	783.381361052197	6.07907051701006	0.202191890965673	30.0658472898012	1.35523834696775e-198	8.22799081402798e-196	0
LAMP3	1627.65521372973	3.64374058053665	0.121655601313788	29.951276728626	4.23464516395323e-197	2.4681205873585e-194	2
GBP4	1175.00973120651	4.42155842366337	0.150053240046701	29.4665974709193	7.71658891149287e-191	4.32455450112933e-188	0
IFI44L	1679.81032190514	4.08831321589366	0.139550316120614	29.2963379055345	1.15473920027291e-188	6.23174255080614e-186	0
CXCL11	710.054612099694	6.07363871013723	0.212740714036377	28.5494891640661	2.85026605488972e-179	1.48325809592136e-176	0
ARRDC3	3146.74879394374	3.87869084730495	0.136120085084912	28.4946254984004	1.36556835543097e-178	6.86127465758091e-176	0
OASL	4285.79527056757	3.43421930511493	0.122960598584289	27.9294289768831	1.17210261838116e-171	5.69290241747731e-169	0
CMPK2	1687.4026744278	4.67814910329397	0.168814551633603	27.7117645251784	5.03789234502445e-169	2.36797191481778e-166	0
TIPARP	5401.54594087138	3.09337823041003	0.111854012145938	27.6554964016313	2.39680338665353e-168	1.09136944209152e-165	0
DUSP1	1829.21004904271	3.52129290904119	0.127352490857289	27.6499728064774	2.79289213856329e-168	1.23318882881836e-165	0
CCL5	656.287222929066	5.03485229440617	0.182324865706731	27.6147319505213	7.40486670244228e-168	3.17342096239078e-165	0
OAS1	5273.13208403022	3.01113086967267	0.109091826092871	27.6018009553646	1.05867895961711e-167	4.40743174873742e-165	0
TNFAIP2	3768.71745046897	3.2135929287147	0.117326490480275	27.3901734856288	3.59101309261832e-165	1.45346254923726e-162	0
CXCL2	4155.33898488715	3.37066626070072	0.123307961166894	27.3353498736275	1.61280188325018e-164	6.35138817319957e-162	0
DDX60L	1804.8923141243	3.76501446043765	0.142668585546574	26.3899333270432	1.7878682161712e-153	6.8555336257449e-151	0
USP18	1151.18844756233	3.89993198766311	0.149324075458759	26.1172351188621	2.3231669492978e-150	8.67970913287646e-148	0
INHBA	1743.57857288392	3.51321737257445	0.134985170792404	26.0266913169113	2.47060633860487e-149	8.99980123995289e-147	0
G0S2	896.359014579045	3.77320453093604	0.146108779149869	25.8246256856731	4.69148434669489e-147	1.66730776623637e-144	0
BATF2	731.000102328969	4.21267910136881	0.168809410090938	24.9552385681546	1.87332940571456e-137	6.49911494539686e-135	0
ZNFX1	6490.46516139887	2.71867756579913	0.109399433783723	24.850929038388	2.5267562649618e-136	8.56217803180429e-134	0
NCOA7	2619.08261448927	3.03237091678821	0.123189215020953	24.6155551545031	8.60902564592259e-134	2.85095710651678e-131	0
IFITM1	784.808927883571	3.63227676407837	0.147707966183203	24.590933433971	1.57932529973367e-133	5.11385532053762e-131	0
EPSTI1	564.468264873508	4.23092974393578	0.172880426067961	24.4731566214012	2.85337878087198e-132	9.03838743827949e-130	0
SAMD9L	1768.5104941828	3.48674578189062	0.142694930649919	24.4349660216369	7.27159488450649e-132	2.25434912898179e-129	0
TAP1	5228.73253157885	2.7070226480163	0.111378808794288	24.3046471525481	1.75063889267698e-130	5.31428318858256e-128	0
HERC5	1735.72381037776	3.38652146048214	0.140013525312732	24.1871023025672	3.04105686043328e-129	9.04311010477008e-127	0
CX3CL1	1760.3223881934	3.11372337501325	0.128929583155763	24.1505735053179	7.36375472730519e-129	2.14594540263128e-126	0
STC2	2626.06089974879	2.72934002594276	0.114377529054673	23.8625545463403	7.5016022211415e-126	2.14325188165202e-123	0
PARP14	2649.86312362002	2.97650720569909	0.124832094576863	23.8440860564617	1.16630180606734e-125	3.268112233886e-123	0
APOL6	1648.22898594221	3.19619530718985	0.13430477185361	23.7980770383471	3.49644647248732e-125	9.61258897181373e-123	0
IKZF3	1046.76807288646	3.16338038321178	0.132967452539498	23.7906369024562	4.17490664853498e-125	1.12652897732969e-122	0
CTGF	17756.5420752466	2.47284458948609	0.104363303020447	23.6945795880147	4.10083104052349e-124	1.08642198348123e-121	0
KLF6	4943.23553721854	2.65355555201633	0.11232374311996	23.6241731116669	2.17568417009145e-123	5.66105250757189e-121	0
PLAT	6662.0727081296	2.44742430039295	0.104697473682473	23.3761543073667	7.47206670839404e-121	1.91009621066683e-118	0
IFI16	2583.36547730742	3.15124522216522	0.13514784235237	23.3170220649843	2.97917447135663e-120	7.48440538312715e-118	0
ASNS	1627.60283963416	2.91943378060102	0.125977589413809	23.1742311802087	8.28498572947403e-119	2.0461106282062e-116	0
TNFSF10	3429.47255164397	3.01444098002135	0.13012383947731	23.1659394014959	1.00434702117278e-118	2.43905674091809e-116	0
MB21D2	911.200074768038	2.99779773388234	0.131408642184444	22.8127898138896	3.42318392991525e-115	8.17692017095001e-113	0
IFI44	3423.3168126245	3.03635263355366	0.133540935838098	22.7372424380407	1.91915148330666e-114	4.51031552633247e-112	0
HELZ2	5185.41892610682	3.1809393892277	0.140227369356019	22.6841550535809	6.422858843435e-114	1.48551549536018e-111	0
XAF1	427.934375277749	4.58048698549058	0.202861260392611	22.5794071111736	6.90690195689773e-113	1.57250731896808e-110	0
SP110	1474.20791776429	2.77541191556249	0.12355000423062	22.4638755202459	9.36525849428999e-112	2.09940279261999e-109	0
IDO1	394.19483317377	4.16660029434977	0.186717075399848	22.3150468987753	2.63966080286805e-110	5.82765114524096e-108	1
RTP4	588.968189859705	3.45714776748896	0.155274690362526	22.2647216968678	8.12253351839404e-110	1.76646919248537e-107	0
NUAK2	489.136485973458	4.35776417349103	0.196015098933288	22.2317780477419	1.69294627057052e-109	3.62763531007104e-107	0
ZFP36	1721.47685592031	2.94419473755858	0.132934114258383	22.1477741359602	1.09601815310354e-108	2.31450442157561e-106	0
TMEM140	475.40320180619	3.74698126762125	0.169230238548205	22.1413223769339	1.26471299085087e-108	2.63259042709828e-106	0
SERPINE1	435.083057027533	4.8065120439118	0.219482573419836	21.8992878068624	2.63872741539389e-106	5.41533762953582e-104	0
CSF2	455.635372270162	7.04243260066716	0.322878970234511	21.8113697387977	1.8097632133753e-105	3.66250830306826e-103	2
TNF	572.954627880979	7.71201308090394	0.3536643765998	21.8060217289872	2.03414043165217e-105	4.06020003145258e-103	0
TRANK1	541.33677786424	3.31738671985749	0.153164279668843	21.6590103582246	4.99856803252849e-104	9.84245064891522e-102	0
DHX58	953.643312780047	2.87709816647311	0.133403830055003	21.5668333157067	3.68042576513542e-103	7.1503311765051e-101	0
STAT2	2004.55946869289	2.33723848067881	0.108951726159009	21.4520555394205	4.36912559982415e-102	8.37664856776811e-100	0
DTX3L	2147.28445325241	2.55290348977081	0.119298035946968	21.3993756854946	1.35408980526634e-101	2.56239513669297e-99	0
ZBP1	349.511816522335	6.24170892848713	0.292181154906232	21.3624623754063	2.98646072186219e-101	5.57893835618641e-99	0
ZC3HAV1	2512.76759640572	2.42727841736163	0.113643281331387	21.3587498435883	3.23349617883666e-101	5.96395858504164e-99	0
UBE2L6	2683.84341864374	2.51805640930754	0.118378986679212	21.2711434684862	2.10096398293859e-100	3.82664327442477e-98	0
CD274	314.419765579176	5.20329843551197	0.24543792738792	21.2000585683241	9.53776914653958e-100	1.71573869424973e-97	0
IRAK2	1164.51527565235	2.66583034287389	0.126044534353455	21.1499082966847	2.76478706338214e-99	4.91289174396843e-97	0
SP100	2653.70958470976	2.42824568012129	0.114843049463638	21.1440369396507	3.13115349125072e-99	5.49687199048365e-97	0
DDX58	2117.54706531096	2.7988083375661	0.132805946862869	21.0744202626412	1.36568210019169e-98	2.36897070022536e-96	0
IFNB1	1340.54959435892	10.0000147899189	0.477126015425829	20.9588546141085	1.5579088100406e-97	2.67062226718841e-95	0
SERPINB9	1138.44263022207	2.4388568440027	0.118774416860676	20.5335198308194	1.0805686582894e-93	1.8308099906901e-91	0
OAS3	8674.15634658659	2.94229823237594	0.144087956976401	20.4201537319169	1.10715279878759e-92	1.85429004955563e-90	0
IFNL1	578.026360383623	8.17876977297998	0.402692277133348	20.310222563001	1.04430104350155e-91	1.72914892100695e-89	0
TM4SF4	1021.73787791021	-2.48218335925911	0.12258341796842	-20.2489325260825	3.6302139812847e-91	5.9433536990224e-89	2
CLDN2	498.343164615878	-3.58620771261219	0.177526243610638	-20.201000368586	9.59340971003712e-91	1.55317303205501e-88	0
KLF10	1224.14111081667	2.6260454384419	0.130414744618812	20.1361084294383	3.56252563353521e-90	5.70434736332325e-88	0
NLRC5	414.415995437563	3.94873803907851	0.197130340123614	20.0311024502995	2.95053392827826e-89	4.6730684640155e-87	0
PARP12	1665.7746798217	2.29745336833244	0.116562066742882	19.71012896846	1.76516520677525e-86	2.76561529332497e-84	0
AMOTL2	4829.02406435045	2.06939432607353	0.105561978194074	19.6035955509377	1.44075009985505e-85	2.23331592606254e-83	0
TRAF1	258.18751714911	4.729735085909	0.242471527399337	19.506352505131	9.69583347358018e-85	1.48713673203723e-82	0
NEB	703.645603320193	-2.75447701489067	0.141270133821015	-19.4979429861694	1.14287133914096e-84	1.73466440443989e-82	0
PTGS2	3663.77200001018	3.25333117383795	0.167402975540253	19.4341299092122	3.97089931085489e-84	5.9649457586048e-82	0
ETV7	278.777434561724	4.68895725949046	0.241489450591245	19.4168202710734	5.56294118255249e-84	8.27118530316044e-82	0
RASGRP3	392.123930517373	3.46768079294489	0.179111994407248	19.3604052281412	1.66570042225e-83	2.45160816692977e-81	0
IFI35	2236.66255867664	2.23706249902577	0.115563403192402	19.3578800660732	1.74937823830437e-83	2.5490190310333e-81	0
PMAIP1	1786.56642990321	2.6020618506211	0.134450293876031	19.3533370259518	1.9106188912305e-83	2.75639879842769e-81	0
DDX60	1999.92114040468	3.01513196500018	0.156342229688381	19.2854609468593	7.11529760438938e-83	1.01644119013292e-80	0
IRF7	2126.10860708665	3.21009243270079	0.16649885174274	19.2799673937737	7.91263663323033e-83	1.11936920759999e-80	0
ADRB2	954.43719014408	2.47088295658643	0.128281269375533	19.2614476658562	1.13169911530227e-82	1.58557575087206e-80	0
THBS1	3791.33103605228	2.6559156170217	0.138322041823897	19.2009572877984	3.63333696695765e-82	5.04203361386095e-80	0
ISG20	1020.95851953846	3.02943998333762	0.158067028194451	19.1655402011535	7.18074138280889e-82	9.87080968763286e-80	0
SAMD9	6330.54399792278	2.87675764040375	0.15011434644696	19.163775538404	7.42842142501998e-82	1.0115843792894e-79	0
KLF4	645.931449864051	2.7038827216481	0.141214514818288	19.1473427864508	1.01852966315708e-81	1.37416627054276e-79	0
IFIT5	749.739175097844	2.86152942295408	0.150160328692845	19.0564941343953	5.80357386198683e-81	7.75815364614772e-79	0
SLFN5	2316.97398762079	2.91703373296699	0.153531391415884	18.9995915888326	1.71876680146845e-80	2.27674100583607e-78	0
NEAT1	2261.34539477126	2.05202592485016	0.108070589082834	18.9878295497893	2.15034371397868e-80	2.82276200507959e-78	0
MAP3K8	640.092094144697	2.82455568332426	0.148762230021675	18.9870485466151	2.18255859066253e-80	2.8394697521914e-78	0
PARP9	2354.49173198648	2.44935912387499	0.129474840632482	18.9176454043885	8.16202385828244e-80	1.05246769592065e-77	0
RNF213	6034.14765882906	2.52803392051388	0.135150267117379	18.7053564483026	4.47729087691516e-78	5.72268468136235e-76	0
SLC15A3	254.558607719826	4.24478242754343	0.226995029017734	18.6998915611135	4.96054905157406e-78	6.28523132439005e-76	0
EGR1	1149.51816973436	2.47201146395925	0.132433110665857	18.6661134177871	9.34079451198889e-78	1.17331652443267e-75	0
CCL2	657.981195692043	2.56246921626391	0.1373220648982	18.6602875376475	1.04169186189888e-77	1.29730701878022e-75	0
KRTAP2-3	878.435519207019	2.72168011432248	0.145871987449824	18.658003924562	1.08717016734727e-77	1.34247089054381e-75	0
HSH2D	813.792998792986	2.61239974750629	0.141922325422234	18.4072501611999	1.14910900266145e-75	1.40703086367899e-73	0
DAPP1	922.613831568908	2.45605147805878	0.133443081914921	18.4052364709672	1.19262898353024e-75	1.44814974325159e-73	0
PNPT1	2101.80141379152	2.41154096555875	0.131618176604587	18.3222487028035	5.49928903286667e-75	6.6223256609835e-73	0
LGALS9	1449.27174284998	2.47342577569948	0.135212770081119	18.292841528323	9.43653476736547e-75	1.1270471155351e-72	0
PML	2901.30542772347	2.20805121412328	0.120756869151195	18.2850982279001	1.08767416194396e-74	1.28849595233215e-72	1
SEMA7A	7576.65675277238	2.3293752762106	0.128293036034809	18.1566774643838	1.13701118187989e-73	1.33607983315902e-71	0
PTGER4	568.149695917434	2.54772240432112	0.140465517005655	18.1377070944647	1.60592691455712e-73	1.87199688576094e-71	0
STAT1	9527.86920741171	2.51932279585147	0.139444006112916	18.0669134950944	5.80730176932215e-73	6.71572968895182e-71	0
CSRNP1	673.156494374183	2.52855369508324	0.140496343923914	17.997291776166	2.04581151668714e-72	2.34720626847625e-70	0
OPTN	1911.58169026484	2.00239904775603	0.111586912028973	17.9447482804803	5.27490523312448e-72	6.00473782436381e-70	1
NR1D1	1229.50944808742	2.47455850120646	0.138203361951843	17.9051975744896	1.07413306906882e-71	1.21327077127145e-69	0
AKAP12	3767.99014242077	2.30647178155617	0.128906907594573	17.8925383022164	1.34824460019683e-71	1.51117477457446e-69	0
SOD2	1997.424556952	1.99668383245004	0.112425606060669	17.760045085926	1.44118762554586e-70	1.60301869403273e-68	0
ANKRD1	335.848085605246	3.4951935013561	0.197548690795215	17.6928203739873	4.76306054174701e-70	5.25776932983301e-68	0
PTX3	237.402862213889	3.61417008177454	0.206176872739723	17.52946406524	8.53703240182705e-69	9.35286459601669e-67	0
TDRD7	1011.14480657539	2.12890681174301	0.122073927791504	17.4394881057573	4.13763265895312e-68	4.49921234877656e-66	0
JUN	6693.43619847091	2.45025810430463	0.142035954718771	17.2509707781815	1.10034908809657e-66	1.18764344908556e-64	0
NEURL3	758.945566857887	2.46432238950695	0.144725242200469	17.0275920913191	5.1270919535788e-65	5.49315123938211e-63	0
CREB5	649.914214678482	2.71385446233388	0.16015117568069	16.9455793927156	2.07479938489153e-64	2.20670816330325e-62	0
TRIM5	1222.5408933873	2.17234569871838	0.128426480560575	16.9150917259136	3.48273991980957e-64	3.67731908489458e-62	0
EDN1	1090.56144747239	1.98381647681307	0.11742066780365	16.8949514077914	4.90117520885231e-64	5.13777150850266e-62	0
GADD45A	1140.53423115404	2.25524407257371	0.133842624753083	16.8499689596961	1.04969758287492e-63	1.09251024857647e-61	0
RND1	337.718117293161	2.83984504608119	0.168863100965592	16.8174398660359	1.81848953272595e-63	1.87923482137233e-61	0
NEDD4	1678.467051755	2.43294179084573	0.144692150486691	16.8146079981686	1.90750140295933e-63	1.95733823538876e-61	0
TRIM21	888.805436690046	2.22135548986964	0.132140762094812	16.8105242822483	2.04355956337648e-63	2.08228716069641e-61	0
PTAFR	338.098586802422	3.01493289465725	0.179951734450548	16.7541196747163	5.28372298053776e-63	5.34646719093165e-61	2
HIVEP2	905.293070390356	2.63089478604892	0.158140118926105	16.6364791168411	3.79273305187651e-62	3.81130436544087e-60	0
UBD	2228.54388428032	1.90448389336762	0.115234811852453	16.5269840142242	2.34591703752964e-61	2.34125733930441e-59	0
GSDMB	5978.46712028087	1.91013383846465	0.115836338107584	16.4899363159306	4.33406035116979e-61	4.29602676033299e-59	1
N4BP1	1410.99382807578	1.90587185230937	0.115812085295743	16.4565886836632	7.52220133536784e-61	7.40581051740843e-59	0
ISG15	3807.94825278534	2.48188214195254	0.151274200460448	16.4065130365799	1.71792924737158e-60	1.6799964472115e-58	0
SAMHD1	1585.05817156447	2.30425782221987	0.140837610242628	16.361097140531	3.62537071876645e-60	3.52168511620973e-58	0
F3	9489.64707982036	1.78760790487688	0.109861591020972	16.2714547301217	1.57374055184005e-59	1.51860752191135e-57	0
TUFT1	1905.86523481308	2.00103624565327	0.123267578134052	16.2332729817825	2.93389477188798e-59	2.81248557376182e-57	0
ETS2	2372.97070698039	1.75195871804564	0.108114094153233	16.2047208716611	4.67002616998309e-59	4.44751315835449e-57	0
BBC3	503.093440408229	2.82852173881114	0.174832888486005	16.1784305190242	7.15963111411609e-59	6.77421980284322e-57	0
CTH	412.142544755781	2.48809995478506	0.15409242407067	16.146802607531	1.19602711418546e-58	1.12434265037396e-56	0
SERPINB2	2507.03532982423	2.34445460585592	0.145206159495068	16.1456966702266	1.21765885655627e-58	1.1373402050565e-56	0
HBEGF	415.177954262953	2.60152095588629	0.161240866450592	16.1343771784027	1.46275714042539e-58	1.35756906325722e-56	0
MAFF	2245.18029412915	1.87686571047416	0.116978001151905	16.0446040451393	6.23553524987741e-58	5.75050532442808e-56	0
CD69	257.212790606976	3.11128649009544	0.194696650206912	15.9801747322768	1.75652865094042e-57	1.60970936936181e-55	0
PHLDB2	764.441531160352	2.31506403820801	0.145298649158375	15.9331421979333	3.73126157458346e-57	3.39801327520348e-55	0
TNFRSF11B	1332.40301152019	2.24743728003896	0.141197860812378	15.9169357602756	4.83482217786014e-57	4.3756642207205e-55	0
FOSB	267.721479154307	3.14467132103369	0.198957560839554	15.8057392127443	2.84038934834305e-56	2.55477241942633e-54	0
TMEM97	1759.77182680457	-1.74356813764446	0.110620033034472	-15.7617756008184	5.70085161443281e-56	5.09614164870555e-54	0
DHCR7	3465.54232275345	-1.89618752299418	0.120439021185628	-15.7439632465268	7.55593285559415e-56	6.71326205115015e-54	0
ALDH1L2	257.285099501906	3.02911342486631	0.192733082413631	15.7166241878777	1.16360577322048e-55	1.0275696800967e-53	0
PARP10	2376.15625479383	2.09244114238635	0.133498711434909	15.6738677092519	2.28256439372437e-55	2.00356902294927e-53	0
MTHFD2	2782.52655932575	1.9453329236348	0.124244189749878	15.6573351844545	2.96044145775312e-55	2.5830294898755e-53	0
CYP1B1	765.995127355225	2.78603288098936	0.178285730328132	15.626785586607	4.78331799700061e-55	4.14867419846999e-53	0
CFLAR	5693.80794367331	1.56221101249247	0.100290343377697	15.5768836747235	1.04527858935629e-54	9.01228066598257e-53	0
ACAT2	2447.46036370779	-1.79791342193017	0.115697770352957	-15.539741314334	1.86735663022385e-54	1.60054432111716e-52	0
NEDD9	1050.12934458413	1.87672154633669	0.121864287118048	15.4000945701077	1.63430163805926e-53	1.39259702737786e-51	0
NAV2	765.859907673396	2.36991016840157	0.15392069653054	15.3969558468789	1.71557694956624e-53	1.45335300768195e-51	0
C1QTNF1	250.75409445539	3.00674441756329	0.196503951865285	15.3011905817782	7.5070666991322e-53	6.32285947243094e-51	0
XRN1	984.581065834786	2.11512616182798	0.138631370759968	15.2571972002658	1.47446949922867e-52	1.23474109616442e-50	0
PCK2	969.907260062546	2.22642417556263	0.145971853593554	15.2524210712698	1.5864005661127e-52	1.3208824370759e-50	2
PDE4B	171.357535093702	3.8175938659815	0.251257203285804	15.1939678387609	3.87722576207759e-52	3.20994639654731e-50	0
ETS1	1634.7326055434	1.77986346332308	0.117728478932895	15.1183764494027	1.2252634780284e-51	1.00866181572609e-49	0
THEMIS2	402.973176553216	2.54957164212203	0.168711898420132	15.1119847858804	1.35011030185369e-51	1.10519422518596e-49	0
LIF	8690.71945260342	1.83624924841033	0.12170647759442	15.0875227408151	1.95651195345035e-51	1.59264445104609e-49	0
WARS	3162.45828510351	1.66389127882272	0.110474488721194	15.0613168531777	2.90933718542895e-51	2.35510845160473e-49	0
CSF1	467.370321809586	2.53029409420828	0.16819688097097	15.0436445646397	3.80037964937335e-51	3.05941060060879e-49	0
EIF2AK2	1460.0152350007	2.14180065551466	0.142377082650628	15.0431559324075	3.82854126658374e-51	3.06514696677976e-49	0
ANKRD33B	317.423733458624	2.52494906327311	0.168525376597971	14.9826044851189	9.54038431106699e-51	7.59633550800859e-49	0
CYLD	747.388134864503	1.90507281309712	0.127325448292349	14.9622313421817	1.29606496020604e-50	1.02635665951969e-48	0
FDFT1	5551.16902109337	-1.52030115035985	0.101680622669529	-14.951729350645	1.51756458993407e-50	1.19526668323942e-48	0
CCL22	168.662561471975	3.4544704512896	0.231318655384549	14.9338169269003	1.98566986651616e-50	1.5555481518821e-48	0
LAP3	2097.14110905424	1.60900190949839	0.107892625613412	14.9129924343817	2.71315405690458e-50	2.11408383760196e-48	0
EGOT	167.111839695111	3.41478488968861	0.229119468073741	14.9039490986841	3.10662017143786e-50	2.40779587861814e-48	0
CYR61	7745.19964300428	1.72428382040278	0.116602042433311	14.787766872857	1.75686608614115e-49	1.35446009212501e-47	0
SAT1	6725.47000444423	1.62312386309623	0.110241501002279	14.7233469096423	4.56496398840831e-49	3.50084685658408e-47	0
DUSP5	1531.75898908454	1.69739384373803	0.115614688910969	14.6814722223154	8.4730608554982e-49	6.46392511651645e-47	0
CH25H	242.729748576737	7.81659783354946	0.534636412438182	14.6203993063291	2.0817578755786e-48	1.57985906276332e-46	0
NMI	933.887688199057	1.98261244274049	0.135746019205508	14.6053081655307	2.5980484821858e-48	1.96145929709478e-46	0
CHD2	2028.90511579081	1.60389227270174	0.110193847182343	14.555189002955	5.41361077812697e-48	4.0660681777365e-46	0
OTUD1	418.761155080509	2.87091223818312	0.198026366767468	14.4976261749744	1.25412516006222e-47	9.37120908064954e-46	0
PIM1	754.816464007516	1.87121279338959	0.129286545948342	14.4733760165366	1.78491795794791e-47	1.32694079414586e-45	0
RND3	3238.07855065494	1.95681882007778	0.135837110997674	14.4056274879941	4.76966170778369e-47	3.51912644214165e-45	0
VEGFA	8780.90634693263	1.4725547379975	0.102222065857623	14.4054488201061	4.78201245998247e-47	3.51912644214165e-45	0
ARRDC4	631.499049096111	2.30508193634893	0.161417585629698	14.2802404543266	2.90597036564586e-46	2.12778362803145e-44	0
PLAUR	2380.37308251054	1.98208345875682	0.138803585485452	14.2797713173235	2.92559882067369e-46	2.13144502080182e-44	0
TRIM25	2467.9247024239	1.51234260272023	0.106926771444155	14.1437226832392	2.04190535380885e-45	1.48022900051486e-43	0
PER1	469.646010109063	2.50057644111654	0.176920872969618	14.1338689954687	2.34877230868013e-45	1.69425551038505e-43	0
SOX9	5859.6261927533	1.59374509315822	0.113251564159442	14.0726099898669	5.59651564927026e-45	4.01708519830132e-43	0
IL15RA	847.886360222785	2.04509451012616	0.145416407601118	14.0637122307128	6.34676698556028e-45	4.53327165424504e-43	1
DAB2IP	2555.83973939461	1.64317378719983	0.11702387769938	14.0413548029996	8.70327436634564e-45	6.18611759961085e-43	0
TRIM38	1326.77091409714	1.57085581437481	0.111891726685416	14.0390702772089	8.98840711810861e-45	6.35777087951265e-43	0
BIRC3	2602.85697936734	2.14640082676238	0.152990980058016	14.0295906722634	1.0274286576739e-44	7.23220433380019e-43	0
CXCL1	8212.15982307019	1.42519789182928	0.101934214947031	13.98154577018	2.02051349880498e-44	1.41542798995612e-42	0
SP140L	885.05119383828	1.91384929029232	0.137217024934326	13.9476081135582	3.25334163481513e-44	2.26815506989911e-42	0
NFKBIZ	2486.16319103268	2.03703516836832	0.146376374932093	13.9164203876025	5.03496502027355e-44	3.49354644335266e-42	0
SEMA3A	512.511697509238	2.27617712634687	0.164256770938743	13.8574325632868	1.14704129732752e-43	7.92110840917503e-42	0
IRF9	1053.20370875304	1.81699410007275	0.131127069097599	13.8567430247399	1.15811084280608e-43	7.95982692949404e-42	0
KPNA2	2507.6974986362	-1.48484389189152	0.107531309569719	-13.8084795752331	2.26563072999366e-43	1.5498828810675e-41	0
PDGFB	1643.02959456545	1.79276191509558	0.130047360360829	13.7854540847379	3.11798483512016e-43	2.12299799217457e-41	0
PSAT1	1677.44217544071	1.80559235201852	0.131212954496337	13.7607781102813	4.38778771707546e-43	2.97369557327937e-41	2
RNF19B	788.86840896379	1.88355980672836	0.136966618007912	13.7519625885744	4.95664438298066e-43	3.34366969001903e-41	0
DENND3	1160.12796309336	1.65511370732639	0.120521918497885	13.7328855029422	6.45121341462606e-43	4.33182629790398e-41	0
ADAR	7042.34137662977	1.50652300677523	0.109741178734093	13.7279645084329	6.90461674354389e-43	4.61500782432009e-41	0
APOL4	132.857046170344	3.48943410291151	0.25455107877107	13.7081882338033	9.06943001433005e-43	6.03427692871247e-41	0
MAOB	1361.83762772145	-1.60036228839854	0.116892906973709	-13.6908417271074	1.15167352115192e-42	7.62774312577485e-41	0
FUT3	355.725779485333	2.13862805693079	0.156698181138497	13.6480719903224	2.07290586266963e-42	1.36671091968141e-40	0
FLNB	6787.94762771013	1.63558304183102	0.12048950112919	13.5744859635308	5.67403656224918e-42	3.72416156524922e-40	0
CCNL1	2637.71588096	1.61190827068833	0.118899170366195	13.5569345498698	7.20862543683242e-42	4.71017404664059e-40	0
APOL3	208.989494093519	2.91907544519612	0.215707181856544	13.5325834776213	1.00431060029831e-41	6.5329507843512e-40	1
RCAN1	868.371928897818	1.765885797047	0.130505091414431	13.5311640174962	1.0238940693506e-41	6.63073799311447e-40	0
APOBEC3G	359.853491019955	2.11956517798634	0.156664653493827	13.5293132861641	1.0499990292809e-41	6.76970613081943e-40	0
SDC4	9432.0786853957	1.3182061398841	0.0974531931791733	13.5265566666502	1.09011392937387e-41	6.99737888321882e-40	0
LTB	150.448221905397	3.55403713614839	0.263732841093176	13.4758990250014	2.16828075345204e-41	1.38570258151534e-39	0
